ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded
502,Eau de Parfum,Perfume and cologne,204.83,2.1,4873,97,0.24,207,08-06-2024
503,Perfume Oil,Perfume and cologne,279.31,3.8,153,938,0.3,218,05-01-2024
504,Body Spray,Perfume and cologne,476.2,2.2,2195,107,0.23,1506,24-07-2023
505,Eau de Toilette,Perfume and cologne,324.4,3.8,1742,282,0.34,480,24-06-2023
506,Perfume Oil,Perfume and cologne,295.94,3.1,2555,257,0.43,1088,19-03-2024
507,Eau de Toilette,Perfume and cologne,230.05,3.4,4757,946,0.44,890,06-10-2023
508,Eau de Toilette,Perfume and cologne,316.35,2.5,283,448,0.01,1091,03-06-2024
509,Eau de Parfum,Perfume and cologne,275.58,4.8,3491,72,0.42,617,27-08-2023
510,Eau de Toilette,Perfume and cologne,488.73,1.4,369,794,0.22,1442,10-10-2023
511,Body Spray,Perfume and cologne,51.31,4.2,4462,270,0.41,378,29-03-2024
512,Body Spray,Perfume and cologne,14.44,3.4,3856,42,0.32,169,11-11-2023
513,Eau de Parfum,Perfume and cologne,54.78,1.8,150,110,0.37,1070,08-04-2024
514,Eau de Parfum,Perfume and cologne,115.06,2.1,4897,295,0.18,945,28-07-2023
515,Eau de Toilette,Perfume and cologne,302.58,3.4,1629,303,0.17,1361,03-05-2024
516,Body Spray,Perfume and cologne,413.26,4.7,3757,386,0.31,832,11-03-2024
517,Eau de Toilette,Perfume and cologne,152.83,4.1,2556,389,0.4,294,31-08-2023
518,Eau de Parfum,Perfume and cologne,448.72,3.7,4663,186,0.23,444,13-04-2024
519,Body Spray,Perfume and cologne,322.6,4.3,679,419,0.27,1642,04-05-2024
520,Body Spray,Perfume and cologne,41.36,4.3,2559,138,0.3,1228,24-09-2023
521,White Wine,Wine,256.29,1.2,4917,87,0.46,1230,02-02-2024
522,Rose Wine,Wine,359.35,1,120,384,0.46,1364,29-01-2024
523,Red Wine,Wine,100.97,3.7,2668,302,0.34,802,02-04-2024
524,Red Wine,Wine,161.81,2,2359,745,0.27,276,10-04-2024
525,Rose Wine,Wine,47.55,4.5,2591,566,0.48,1571,21-02-2024
526,White Wine,Wine,193.02,2.1,2895,96,0.16,828,25-01-2024
527,White Wine,Wine,281.15,3,661,424,0.43,1449,15-03-2024
528,Red Wine,Wine,178.94,2.8,2942,725,0.15,1262,28-12-2023
529,Rose Wine,Wine,97.83,3.8,4590,623,0.06,1424,07-10-2023
530,Sparkling Wine,Wine,432.86,3.1,3089,605,0.08,288,14-11-2023
531,White Wine,Wine,91.22,4.6,4729,649,0.32,114,31-12-2023
532,Red Wine,Wine,113.83,2.2,2294,558,0.2,146,13-02-2024
533,Rose Wine,Wine,377.2,3.3,2410,508,0.21,1312,22-05-2024
534,Rose Wine,Wine,351.25,3.8,448,924,0.25,1522,21-01-2024
535,White Wine,Wine,291.95,1.1,238,204,0.35,244,26-07-2023
536,Red Wine,Wine,175.23,1.6,4166,268,0.2,304,03-06-2024
537,White Wine,Wine,258.82,2.7,1776,573,0.4,1560,03-10-2023
538,Red Wine,Wine,209.98,4.5,2463,793,0.13,24,05-08-2023
539,Sparkling Wine,Wine,351.66,4,504,597,0.42,498,12-06-2023
540,Rose Wine,Wine,149.9,3.1,3484,338,0.41,1960,13-09-2023
541,Rose Wine,Wine,16.55,2.6,2104,231,0.01,383,23-04-2024
542,White Wine,Wine,42.82,4.5,2763,750,0.27,291,11-07-2023
543,Sparkling Wine,Wine,277.34,4.9,4177,833,0.26,334,21-05-2024
544,Sparkling Wine,Wine,471.85,1.2,2370,850,0.04,205,26-07-2023
545,Sparkling Wine,Wine,43.67,2.5,2890,121,0.17,95,29-06-2023
546,White Wine,Wine,116.66,3.6,670,123,0.05,1527,16-11-2023
547,Sparkling Wine,Wine,42.57,4.1,249,313,0.39,1452,28-07-2023
548,Rose Wine,Wine,341.96,4,3426,484,0.1,43,12-05-2024
549,Rose Wine,Wine,93.24,1.8,219,901,0.37,400,08-11-2023
550,Rose Wine,Wine,302.61,3.6,803,489,0.29,1493,09-04-2024
551,White Wine,Wine,160.38,2.7,53,527,0.1,1082,02-08-2023
552,Sparkling Wine,Wine,303.89,4.4,2781,715,0.36,394,16-11-2023
553,Sparkling Wine,Wine,47.72,3.8,370,857,0.23,1341,30-10-2023
554,Red Wine,Wine,143.25,3.8,4334,194,0.47,1245,10-04-2024
555,Red Wine,Wine,269.07,4.3,3988,377,0.14,922,20-06-2023
556,Rose Wine,Wine,139.67,3.6,974,206,0.39,1814,20-07-2023
557,Sparkling Wine,Wine,53.31,3.8,203,160,0.22,768,28-12-2023
558,Rose Wine,Wine,139.36,2.7,607,674,0.41,827,11-02-2024
559,White Wine,Wine,336.76,2.3,2103,365,0.44,1767,29-09-2023
560,Red Wine,Wine,223.85,3.7,2378,992,0.29,1791,03-05-2024
561,Knee-High Socks,Socks,415.06,4.6,956,798,0.4,572,29-06-2023
562,Ankle Socks,Socks,289.87,2.2,2828,880,0.48,458,06-12-2023
563,Wool Socks,Socks,394.03,3.3,4603,303,0.16,597,27-12-2023
564,Ankle Socks,Socks,384.53,3.5,991,355,0.02,206,28-09-2023
565,Ankle Socks,Socks,12.62,4.8,4804,852,0.2,338,16-05-2024
566,Knee-High Socks,Socks,495.43,4,2730,449,0.35,938,09-01-2024
567,Knee-High Socks,Socks,289.05,4.5,650,621,0.19,539,26-11-2023
568,Ankle Socks,Socks,113.7,5,2827,561,0.32,1136,23-12-2023
569,Knee-High Socks,Socks,470.57,3,4383,906,0.42,1178,16-04-2024
570,Cotton Socks,Socks,192.83,4.8,2324,939,0.25,1448,12-04-2024
571,Ankle Socks,Socks,487.38,1.3,917,850,0.37,838,24-09-2023
572,Wool Socks,Socks,97.88,3.8,1749,753,0.33,92,20-01-2024
573,Cotton Socks,Socks,19.38,4.1,374,58,0.35,779,19-08-2023
574,Cotton Socks,Socks,345.99,4.6,3255,89,0.2,972,24-07-2023
575,Wool Socks,Socks,418.56,3.6,1610,967,0.05,1834,12-01-2024
576,Knee-High Socks,Socks,25.55,2.7,4735,339,0.44,1167,28-07-2023
577,Ankle Socks,Socks,113.5,4.5,1262,951,0.1,1204,08-11-2023
578,Knee-High Socks,Socks,443.45,1.5,4274,211,0.11,464,15-10-2023
579,Ankle Socks,Socks,486.96,2.9,2654,884,0.03,275,23-10-2023
580,Wool Socks,Socks,487.92,4.3,3135,809,0.47,1938,30-05-2024
581,Cotton Socks,Socks,44.81,1.8,762,275,0.03,727,19-04-2024
582,Ankle Socks,Socks,82.17,4.9,2040,807,0.06,235,15-04-2024
583,Ankle Socks,Socks,401.16,2.3,903,92,0.12,1083,24-01-2024
584,Ankle Socks,Socks,189.14,2.4,1036,991,0.49,1817,16-03-2024
585,Knee-High Socks,Socks,81.99,2.4,2430,855,0.08,1494,06-09-2023
586,Cotton Socks,Socks,416.36,3.8,3373,95,0.08,191,18-09-2023
587,Knee-High Socks,Socks,158.78,2.2,3183,827,0.24,1168,06-04-2024
588,Ankle Socks,Socks,492.27,2.6,2153,180,0.21,776,06-09-2023
589,Wool Socks,Socks,180.06,3.2,2153,270,0.02,1526,26-12-2023
590,Wool Socks,Socks,494.83,4.6,3802,980,0.24,1743,22-11-2023
591,Ankle Socks,Socks,284.19,3.7,226,47,0.2,1462,20-08-2023
592,Knee-High Socks,Socks,213.91,3.1,2535,908,0.44,1252,25-03-2024
593,Wool Socks,Socks,261.32,4.5,4405,131,0.49,1095,03-09-2023
594,Wool Socks,Socks,334.22,1.6,1445,119,0.09,1757,31-01-2024
595,Wool Socks,Socks,209.21,4.6,2294,71,0.19,5,17-11-2023
596,Knee-High Socks,Socks,400.89,2.5,698,75,0.28,1822,27-06-2023
597,Ankle Socks,Socks,175.45,5,2334,765,0.26,1619,28-05-2024
598,Wool Socks,Socks,436.63,4.2,275,499,0.38,1973,11-09-2023
599,Knee-High Socks,Socks,248.2,4.7,4204,278,0.15,1799,31-07-2023
600,Cotton Socks,Socks,395.05,3.4,1520,155,0.38,1295,08-06-2024
601,Silk Sheets,Bedsheets,220.69,3.4,870,12,0.38,1756,16-10-2023
602,Silk Sheets,Bedsheets,243.09,3.7,1647,566,0.32,1490,15-02-2024
603,Linen Sheets,Bedsheets,456.2,3,4660,470,0.31,925,02-08-2023
604,Bamboo Sheets,Bedsheets,464.91,5,1067,738,0.38,1743,19-09-2023
605,Bamboo Sheets,Bedsheets,34.31,3.9,2951,71,0.46,1291,25-07-2023
606,Linen Sheets,Bedsheets,402.71,2.6,4234,614,0.06,272,02-11-2023
607,Cotton Sheets,Bedsheets,287.23,4.7,4485,341,0.03,1956,01-12-2023
608,Linen Sheets,Bedsheets,267.12,4.1,4322,370,0.17,816,13-01-2024
609,Linen Sheets,Bedsheets,153.95,1.2,870,667,0.3,1029,15-01-2024
610,Bamboo Sheets,Bedsheets,165.6,4.4,3190,292,0.44,1603,09-11-2023
611,Silk Sheets,Bedsheets,457.34,2.4,307,569,0.36,1128,26-10-2023
612,Linen Sheets,Bedsheets,223.47,4.2,1378,749,0.04,795,13-11-2023
613,Bamboo Sheets,Bedsheets,418.94,4.7,4567,719,0.23,1957,25-01-2024
614,Linen Sheets,Bedsheets,89.77,3.4,1398,653,0.22,1534,25-08-2023
615,Linen Sheets,Bedsheets,130.86,2.9,3049,72,0.38,1983,16-06-2023
616,Silk Sheets,Bedsheets,96.82,2.2,1977,282,0.03,270,30-12-2023
617,Bamboo Sheets,Bedsheets,433.83,2,2398,433,0.45,1494,30-01-2024
618,Linen Sheets,Bedsheets,156.44,1.4,1269,600,0.36,1922,13-01-2024
619,Cotton Sheets,Bedsheets,432.94,4.3,2044,480,0.06,1788,19-01-2024
620,Silk Sheets,Bedsheets,156.97,3.4,1325,24,0.08,888,01-04-2024
621,Cotton Sheets,Bedsheets,32.17,1.9,470,963,0.29,660,27-10-2023
622,Silk Sheets,Bedsheets,266.34,3.8,3623,241,0.28,1203,23-11-2023
623,Linen Sheets,Bedsheets,134.43,4.1,3308,692,0.23,55,17-10-2023
624,Silk Sheets,Bedsheets,115.2,1.3,2799,513,0.37,1723,08-08-2023
625,Silk Sheets,Bedsheets,433.1,1.9,4006,601,0.39,1991,03-11-2023
626,Silk Sheets,Bedsheets,398.85,1.1,1719,494,0.07,542,19-04-2024
627,Cotton Sheets,Bedsheets,349.09,2.8,4647,612,0.31,1856,05-10-2023
628,Linen Sheets,Bedsheets,347.49,4.6,1232,21,0.24,1231,02-06-2024
629,Silk Sheets,Bedsheets,404.8,2.3,2649,652,0.04,848,24-03-2024
630,Cotton Sheets,Bedsheets,422.05,1.9,1262,71,0.4,1845,01-09-2023
631,Cotton Sheets,Bedsheets,234.97,2.2,2722,59,0.06,981,13-04-2024
632,Cotton Sheets,Bedsheets,216.17,3.4,3076,985,0.2,709,12-04-2024
633,Bamboo Sheets,Bedsheets,313.43,2.3,4621,461,0.03,383,27-04-2024
634,Linen Sheets,Bedsheets,261.03,4.1,1003,418,0.04,1938,02-03-2024
635,Linen Sheets,Bedsheets,207.57,4.3,1895,919,0.31,144,19-07-2023
636,Linen Sheets,Bedsheets,481.51,2.8,3212,965,0.34,397,15-10-2023
637,Silk Sheets,Bedsheets,99.07,1.6,4827,911,0.02,428,30-06-2023
638,Bamboo Sheets,Bedsheets,263.96,3.8,4866,757,0.16,1806,22-12-2023
639,Linen Sheets,Bedsheets,479.48,1.9,3847,582,0.47,370,28-02-2024
640,Silk Sheets,Bedsheets,165.13,2.1,2845,457,0.16,881,26-11-2023
641,Framed Poster,Posters and artwork,219.94,3.9,4266,381,0.07,452,26-06-2023
642,Canvas Print,Posters and artwork,472.16,1.9,3075,92,0.46,287,25-02-2024
643,Canvas Print,Posters and artwork,132.26,3.2,4552,740,0.45,1029,19-02-2024
644,Art Print,Posters and artwork,29.24,2.1,3722,810,0.49,1411,09-07-2023
645,Framed Poster,Posters and artwork,113.33,4.4,2501,290,0.47,149,07-10-2023
646,Digital Art,Posters and artwork,232.66,4.1,2123,598,0.23,1553,18-02-2024
647,Digital Art,Posters and artwork,469.88,1.7,1106,124,0.11,1070,28-09-2023
648,Digital Art,Posters and artwork,214.42,1.6,2415,494,0.38,717,01-08-2023
649,Canvas Print,Posters and artwork,59.12,1.1,1357,354,0.3,1761,18-09-2023
650,Digital Art,Posters and artwork,125.15,4.3,4780,902,0.07,1471,07-04-2024
651,Canvas Print,Posters and artwork,463.97,2.7,3066,330,0.21,1778,23-05-2024
652,Digital Art,Posters and artwork,24.04,3.3,4586,430,0.12,297,26-03-2024
653,Art Print,Posters and artwork,204.87,4.9,4922,922,0.35,71,21-09-2023
654,Digital Art,Posters and artwork,193.61,3.2,4987,11,0.21,1578,24-05-2024
655,Digital Art,Posters and artwork,119.92,1.9,3028,519,0.47,719,23-08-2023
656,Art Print,Posters and artwork,34.77,3.5,925,662,0.11,969,31-03-2024
657,Framed Poster,Posters and artwork,436.61,4,4290,910,0.2,1965,09-09-2023
658,Framed Poster,Posters and artwork,290.28,4.2,2074,310,0.08,1683,03-09-2023
659,Canvas Print,Posters and artwork,179.81,2.6,4319,783,0.09,949,20-06-2023
660,Canvas Print,Posters and artwork,202.04,3.8,3498,829,0.49,1891,19-05-2024
661,Art Print,Posters and artwork,448.89,2.2,3406,440,0.07,1311,21-04-2024
662,Canvas Print,Posters and artwork,32.19,3.6,3748,277,0.34,988,15-08-2023
663,Canvas Print,Posters and artwork,24.71,2.8,2182,579,0.49,477,03-01-2024
664,Art Print,Posters and artwork,383.22,3,2462,338,0.49,287,24-07-2023
665,Digital Art,Posters and artwork,211.48,2.7,2363,983,0.28,143,25-05-2024
666,Canvas Print,Posters and artwork,21.53,2.7,2176,906,0.28,3,19-07-2023
667,Canvas Print,Posters and artwork,266.56,2,3792,224,0.25,991,25-07-2023
668,Digital Art,Posters and artwork,113.06,4.1,1131,530,0.06,1319,09-08-2023
669,Digital Art,Posters and artwork,482.27,1.5,194,489,0.44,181,10-08-2023
670,Art Print,Posters and artwork,12.65,1,3867,792,0.01,777,17-08-2023
671,Art Print,Posters and artwork,168.67,3.6,1397,553,0.13,1269,15-11-2023
672,Framed Poster,Posters and artwork,306.94,4.4,2410,282,0.37,161,02-01-2024
673,Canvas Print,Posters and artwork,301.13,2.6,4683,857,0.01,1887,28-10-2023
674,Art Print,Posters and artwork,23.65,3.5,4416,434,0.27,1431,03-01-2024
675,Framed Poster,Posters and artwork,483,1.2,2660,155,0.08,870,04-09-2023
676,Framed Poster,Posters and artwork,44,1.4,1751,909,0.4,313,14-07-2023
677,Canvas Print,Posters and artwork,80.21,3.9,2686,847,0.5,439,06-11-2023
678,Art Print,Posters and artwork,341.42,3.7,194,662,0,122,06-12-2023
679,Framed Poster,Posters and artwork,334.3,3.5,3814,990,0.02,395,09-07-2023
680,Framed Poster,Posters and artwork,420.26,1.5,3629,799,0.41,1424,24-12-2023
681,Soy Candle,Candles,460.01,3.6,2156,794,0.2,615,28-09-2023
682,Beeswax Candle,Candles,156.4,4.6,1268,286,0.16,475,19-03-2024
683,Soy Candle,Candles,16.32,3.2,935,908,0.48,290,29-01-2024
684,Scented Candle,Candles,281.02,4.2,3861,961,0.3,507,04-11-2023
685,Scented Candle,Candles,201.05,2.9,4703,586,0.41,565,02-07-2023
686,Beeswax Candle,Candles,270.62,4.5,3603,557,0.23,1918,13-04-2024
687,Scented Candle,Candles,159.81,2.6,3996,851,0.34,28,19-02-2024
688,Beeswax Candle,Candles,188.69,4,2756,474,0.06,211,22-02-2024
689,Pillar Candle,Candles,379.2,4.5,4085,786,0.37,684,22-12-2023
690,Scented Candle,Candles,340.11,4.1,1499,51,0.25,876,04-07-2023
691,Beeswax Candle,Candles,106.16,1.5,857,751,0.14,1942,16-08-2023
692,Scented Candle,Candles,275.27,1.3,4306,751,0.05,779,16-11-2023
693,Beeswax Candle,Candles,42.68,1.2,4506,522,0.02,426,09-09-2023
694,Pillar Candle,Candles,205.59,3.4,1243,576,0.49,327,19-04-2024
695,Soy Candle,Candles,447.88,1.3,3388,323,0.09,1689,18-06-2023
696,Soy Candle,Candles,175.28,4.8,4141,820,0.16,1912,15-09-2023
697,Scented Candle,Candles,418.27,2.2,2163,629,0.31,1503,10-08-2023
698,Beeswax Candle,Candles,232.55,2.6,2476,790,0.16,746,02-08-2023
699,Soy Candle,Candles,409.73,2.9,2829,333,0.03,347,11-09-2023
700,Beeswax Candle,Candles,231.35,2.4,3164,684,0.06,1240,18-06-2023
701,Soy Candle,Candles,310.85,3.5,243,505,0.03,1110,06-11-2023
702,Soy Candle,Candles,367.94,1.5,1192,329,0.24,390,09-08-2023
703,Soy Candle,Candles,435.4,2.2,1211,929,0.02,643,05-11-2023
704,Pillar Candle,Candles,280.66,3.4,4552,188,0.29,1788,23-08-2023
705,Soy Candle,Candles,269.69,3.7,1869,376,0.2,507,25-05-2024
706,Beeswax Candle,Candles,84.21,2.7,4516,528,0.26,941,02-05-2024
707,Scented Candle,Candles,415.93,1.3,2155,267,0.41,1553,12-03-2024
708,Scented Candle,Candles,105.65,3.7,2430,441,0.49,1113,17-10-2023
709,Soy Candle,Candles,363.81,1.2,2645,18,0.26,606,30-09-2023
710,Scented Candle,Candles,15.14,4.6,1547,629,0.31,1446,08-10-2023
711,Scented Candle,Candles,16.32,1.9,746,701,0.18,769,13-12-2023
712,Beeswax Candle,Candles,196.67,1.2,2306,134,0.45,1771,07-12-2023
713,Scented Candle,Candles,419.33,1.8,4675,890,0.29,880,04-03-2024
714,Scented Candle,Candles,43.37,1.9,4478,133,0.23,502,08-12-2023
715,Scented Candle,Candles,212.93,4.8,3981,678,0.3,219,14-12-2023
716,Beeswax Candle,Candles,244.38,1.1,3733,415,0.41,196,29-04-2024
717,Scented Candle,Candles,266.47,1.9,3878,889,0.04,924,08-02-2024
718,Beeswax Candle,Candles,80.05,4,28,974,0.3,1419,20-02-2024
719,Soy Candle,Candles,260.74,2.9,903,519,0.42,339,18-12-2023
720,Pillar Candle,Candles,13.59,1.1,3087,332,0.5,8,30-07-2023
721,Body Lotion,Bath and body,480.3,1.2,2062,838,0.02,1448,06-09-2023
722,Body Scrub,Bath and body,267.2,2.8,2313,490,0.29,1735,09-08-2023
723,Body Scrub,Bath and body,492.18,4.2,1517,367,0.34,419,05-09-2023
724,Bath Salts,Bath and body,348.46,3.9,3096,529,0.46,1578,12-07-2023
725,Body Scrub,Bath and body,47.61,1,2226,55,0.21,110,25-01-2024
726,Body Scrub,Bath and body,329.96,3.3,813,248,0.05,322,04-06-2024
727,Body Scrub,Bath and body,481.95,1.5,2476,268,0.08,147,13-02-2024
728,Body Lotion,Bath and body,400.78,3.7,2038,812,0.24,1854,26-03-2024
729,Bath Salts,Bath and body,224.16,3.5,3510,714,0.42,998,06-08-2023
730,Body Lotion,Bath and body,438.41,4.3,1451,727,0.2,562,09-11-2023
731,Bath Salts,Bath and body,18.17,1.8,4534,731,0.21,698,26-08-2023
732,Bath Salts,Bath and body,265.72,1.3,3197,176,0.48,1634,04-03-2024
733,Bath Salts,Bath and body,213.75,3.2,3916,637,0.26,309,12-01-2024
734,Body Scrub,Bath and body,320.07,4.1,684,557,0.01,1462,09-11-2023
735,Shower Gel,Bath and body,222.69,1.5,3560,64,0.18,626,07-04-2024
736,Bath Salts,Bath and body,247.06,2.7,1181,588,0.3,1878,29-10-2023
737,Shower Gel,Bath and body,241.15,3.2,4908,939,0.11,1906,12-08-2023
738,Body Scrub,Bath and body,134.72,2.9,2387,346,0.13,648,09-10-2023
739,Shower Gel,Bath and body,212.08,1.8,4391,111,0.07,1200,03-07-2023
740,Body Scrub,Bath and body,138.05,2.7,3472,27,0.26,1560,13-04-2024
741,Body Lotion,Bath and body,213.6,4.6,2597,901,0.01,1677,24-07-2023
742,Body Scrub,Bath and body,73.01,3.3,1248,663,0.02,1983,13-10-2023
743,Body Scrub,Bath and body,209.61,3.1,2749,0,0.1,428,05-02-2024
744,Bath Salts,Bath and body,298.17,2.3,220,914,0.4,1048,25-05-2024
745,Body Lotion,Bath and body,457.39,3.3,3986,480,0.13,1771,16-06-2023
746,Bath Salts,Bath and body,198.52,2.7,44,645,0.29,1093,24-06-2023
747,Shower Gel,Bath and body,49.97,1.4,1001,9,0.26,755,10-09-2023
748,Body Scrub,Bath and body,17.16,2.4,478,14,0.19,1191,01-06-2024
749,Shower Gel,Bath and body,401.34,4.7,271,142,0.08,1843,02-04-2024
750,Bath Salts,Bath and body,334.66,4.2,622,769,0.41,771,22-02-2024
751,Body Lotion,Bath and body,112.12,1.5,66,495,0.16,767,01-06-2024
752,Body Lotion,Bath and body,135.53,1.9,3580,297,0.43,375,21-01-2024
753,Body Scrub,Bath and body,184.72,4.6,72,307,0.26,1781,03-08-2023
